exparel_total,comparator_total,a,b,c,d,ROR,ROR_lower,ROR_upper,exparel_pct,comparator_pct,stratum,comparator
2127,6096,71,96,2056,6000,2.158317120622568,1.5816540873519684,2.9452285619364167,3.3380347907851435,1.5748031496062993,pathology_implying,bupivacaine_plain
2127,1127,71,75,2056,1052,0.4843839169909209,0.3472130337887504,0.6757458856864758,3.3380347907851435,6.654835847382431,pathology_implying,ropivacaine
2127,6096,169,165,1958,5931,3.102544340235862,2.4885871861472055,3.8679703233673224,7.945463093559003,2.706692913385827,expected_pharmacology,bupivacaine_plain
2127,1127,169,86,1958,1041,1.0447834762572155,0.7973398234739709,1.3690179270165925,7.945463093559003,7.630878438331854,expected_pharmacology,ropivacaine
2127,6096,14,12,2113,6084,3.359204921911973,1.5512447454484795,7.274324532287291,0.6582040432534085,0.1968503937007874,systemic_absorption,bupivacaine_plain
2127,1127,14,10,2113,1117,0.7400851869380028,0.3276727719250447,1.671564227650722,0.6582040432534085,0.8873114463176575,systemic_absorption,ropivacaine
